pm25,dewp,temp,cws,target,cbwd_1,cbwd_2,cbwd_3,clunar,cstorm,cwkend,nord_cws,date,cmonth_2.0,cmonth_3.0,cmonth_4.0,cmonth_5.0,cmonth_6.0,cmonth_7.0,cmonth_8.0,cmonth_9.0,cmonth_10.0,cmonth_11.0,cmonth_12.0,chour_1.0,chour_2.0,chour_3.0,chour_4.0,chour_5.0,chour_6.0,chour_7.0,chour_8.0,chour_9.0,chour_10.0,chour_11.0,chour_12.0,chour_13.0,chour_14.0,chour_15.0,chour_16.0,chour_17.0,chour_18.0,chour_19.0,chour_20.0,chour_21.0,chour_22.0,chour_23.0,pm25_1,pm25_2
43,-22,-18,1,37,1,0,0,0,0,0,0,2010-01-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,127
37,-23,-15,4,30,0,1,0,0,0,0,4,2010-01-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,130
30,-24,-16,7,28,0,1,0,0,0,0,7,2010-01-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43
28,-25,-15,10,24,0,1,0,0,0,0,10,2010-01-07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37
24,-24,-15,14,23,0,1,0,0,0,0,14,2010-01-07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30
23,-25,-13,4,24,0,0,1,0,0,0,4,2010-01-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28
24,-24,-14,4,27,0,1,0,0,0,0,4,2010-01-07 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24
27,-23,-12,8,40,0,1,0,0,0,0,8,2010-01-07 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23
40,-22,-11,12,42,0,1,0,0,0,0,12,2010-01-07 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,24
42,-20,-10,16,42,0,1,0,0,0,0,16,2010-01-07 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,27
42,-21,-9,19,55,0,1,0,0,0,0,19,2010-01-07 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,40
55,-21,-8,21,52,0,1,0,0,0,0,21,2010-01-07 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,42
52,-20,-7,22,51,0,1,0,0,0,0,22,2010-01-07 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,42
51,-20,-7,24,57,0,1,0,0,0,0,24,2010-01-07 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,55
57,-18,-8,26,50,0,1,0,0,0,0,26,2010-01-07 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,52
50,-19,-9,28,54,0,1,0,0,0,0,28,2010-01-07 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57,51
54,-19,-11,0,67,0,0,1,0,0,0,0,2010-01-07 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,57
67,-18,-11,1,106,0,1,0,0,0,0,1,2010-01-07 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,50
106,-19,-15,1,159,0,0,1,0,0,0,1,2010-01-07 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67,54
159,-19,-14,0,198,1,0,0,0,0,0,0,2010-01-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,67
198,-21,-14,1,190,1,0,0,0,0,0,0,2010-01-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,106
190,-21,-16,2,210,1,0,0,0,0,0,0,2010-01-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,159
210,-21,-17,1,195,0,1,0,0,0,0,1,2010-01-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,198
195,-19,-16,3,275,0,1,0,0,0,0,3,2010-01-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,190
275,-20,-16,0,164,0,0,1,0,0,0,0,2010-01-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,210
164,-19,-15,0,110,0,0,0,0,0,0,0,2010-01-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,195
110,-18,-15,0,100,1,0,0,0,0,0,0,2010-01-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,275
100,-18,-15,1,81,1,0,0,0,0,0,0,2010-01-08 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,164
81,-18,-15,1,71,0,1,0,0,0,0,1,2010-01-08 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110
71,-16,-13,0,66,0,0,1,0,0,0,0,2010-01-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,100
66,-16,-12,0,92,0,0,0,0,0,0,0,2010-01-08 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,81
92,-16,-12,1,135,0,0,0,0,0,0,0,2010-01-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,71
135,-17,-10,0,155,0,0,1,0,0,0,0,2010-01-08 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,66
155,-16,-10,0,198,1,0,0,0,0,0,0,2010-01-08 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,92
198,-16,-9,3,250,0,0,0,0,0,0,0,2010-01-08 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155,135
250,-15,-8,4,200,0,0,0,0,0,0,0,2010-01-08 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,155
200,-16,-8,0,231,1,0,0,0,0,0,0,2010-01-08 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250,198
231,-16,-8,1,250,1,0,0,0,0,0,0,2010-01-08 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,250
250,-16,-8,2,212,1,0,0,0,0,0,0,2010-01-08 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,231,200
212,-17,-8,0,219,0,0,0,0,0,0,0,2010-01-08 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,231
219,-17,-9,0,227,1,0,0,0,0,0,0,2010-01-08 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212,250
227,-17,-11,1,226,1,0,0,0,0,0,0,2010-01-08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219,212
226,-17,-12,1,225,1,0,0,0,0,0,0,2010-01-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227,219
225,-18,-14,1,168,0,1,0,0,0,0,1,2010-01-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226,227
168,-16,-9,4,169,0,1,0,0,0,0,4,2010-01-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225,226
169,-16,-11,6,165,0,1,0,0,0,1,6,2010-01-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,225
165,-17,-13,0,159,1,0,0,0,0,1,0,2010-01-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,168
159,-17,-13,3,167,0,1,0,0,0,1,3,2010-01-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,169
167,-17,-14,4,196,0,1,0,0,0,1,4,2010-01-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,165
196,-17,-15,8,169,0,1,0,0,0,1,8,2010-01-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,159
169,-17,-13,9,155,0,1,0,0,0,1,9,2010-01-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,167
155,-19,-16,13,119,0,1,0,0,0,1,13,2010-01-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,196
119,-18,-15,17,106,0,1,0,0,0,1,17,2010-01-09 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,169
106,-19,-15,21,93,0,1,0,0,0,1,21,2010-01-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,155
93,-18,-14,25,84,0,1,0,0,0,1,25,2010-01-09 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,119
84,-18,-9,5,73,0,0,1,0,0,1,5,2010-01-09 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,106
73,-17,-7,11,66,0,0,1,0,0,1,11,2010-01-09 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,93
66,-17,-6,17,40,0,0,1,0,0,1,17,2010-01-09 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73,84
40,-16,-6,23,49,0,0,1,0,0,1,23,2010-01-09 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,73
49,-16,-5,28,50,0,0,1,0,0,1,28,2010-01-09 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,66
50,-15,-4,33,49,0,0,1,0,0,1,33,2010-01-09 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,40
49,-14,-4,37,41,0,0,1,0,0,1,37,2010-01-09 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,49
41,-15,-4,38,37,0,0,1,0,0,1,38,2010-01-09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,50
37,-15,-4,1,45,0,1,0,0,0,1,1,2010-01-09 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,49
45,-15,-7,3,44,0,0,1,0,0,1,3,2010-01-09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,41
44,-15,-6,3,54,0,1,0,0,0,1,3,2010-01-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,37
54,-15,-7,4,50,0,1,0,0,0,1,4,2010-01-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,45
50,-15,-6,3,47,0,0,1,0,0,1,3,2010-01-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,44
47,-15,-8,0,66,1,0,0,0,0,1,0,2010-01-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,54
66,-15,-8,0,75,1,0,0,0,0,1,0,2010-01-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50
75,-15,-11,0,82,0,1,0,0,0,1,0,2010-01-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,47
82,-17,-13,1,66,0,1,0,0,0,1,1,2010-01-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,66
66,-17,-12,4,83,0,1,0,0,0,1,4,2010-01-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,75
83,-17,-13,8,62,0,1,0,0,0,1,8,2010-01-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,82
62,-19,-14,9,40,0,1,0,0,0,1,9,2010-01-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,66
40,-18,-13,12,23,0,1,0,0,0,1,12,2010-01-10 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,83
23,-19,-13,16,25,0,1,0,0,0,1,16,2010-01-10 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,62
25,-19,-14,19,27,0,1,0,0,0,1,19,2010-01-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40
27,-19,-14,22,35,0,1,0,0,0,1,22,2010-01-10 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23
35,-17,-12,24,50,0,1,0,0,0,1,24,2010-01-10 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25
50,-16,-7,4,70,0,0,1,0,0,1,4,2010-01-10 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,27
70,-15,-7,3,75,0,1,0,0,0,1,3,2010-01-10 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,35
75,-15,-7,6,58,0,1,0,0,0,1,6,2010-01-10 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,50
58,-14,-6,9,70,0,1,0,0,0,1,9,2010-01-10 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,70
70,-14,-6,12,68,0,1,0,0,0,1,12,2010-01-10 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,75
68,-13,-5,14,71,0,1,0,0,0,1,14,2010-01-10 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,58
71,-14,-5,16,88,0,1,0,0,0,1,16,2010-01-10 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,70
88,-14,-6,19,84,0,1,0,0,0,1,19,2010-01-10 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,68
84,-13,-7,23,83,0,1,0,0,0,1,23,2010-01-10 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,71
83,-15,-6,27,66,0,1,0,0,0,1,27,2010-01-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,88
66,-15,-6,30,27,0,1,0,0,0,1,30,2010-01-10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,84
27,-15,-4,35,24,0,1,0,0,0,1,35,2010-01-10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,83
24,-16,-4,44,22,0,1,0,0,0,1,44,2010-01-10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,66
22,-17,-5,52,23,0,1,0,0,0,0,52,2010-01-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27
23,-17,-6,60,27,0,1,0,0,0,0,60,2010-01-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24
27,-17,-8,0,23,1,0,0,0,0,0,0,2010-01-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
23,-19,-11,4,17,0,1,0,0,0,0,4,2010-01-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23
17,-20,-11,8,17,0,1,0,0,0,0,8,2010-01-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27
17,-21,-11,4,16,0,0,1,0,0,0,4,2010-01-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23
16,-22,-12,3,16,0,1,0,0,0,0,3,2010-01-11 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
16,-22,-12,4,20,0,0,1,0,0,0,4,2010-01-11 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
20,-22,-13,5,20,0,1,0,0,0,0,5,2010-01-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
20,-22,-9,13,18,0,1,0,0,0,0,13,2010-01-11 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16
18,-22,-10,21,25,0,1,0,0,0,0,21,2010-01-11 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
25,-22,-9,29,26,0,1,0,0,0,0,29,2010-01-11 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,20
26,-21,-9,33,27,0,1,0,0,0,0,33,2010-01-11 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,18
27,-20,-6,42,28,0,1,0,0,0,0,42,2010-01-11 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25
28,-19,-5,50,15,0,1,0,0,0,0,50,2010-01-11 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,26
15,-19,-5,59,24,0,1,0,0,0,0,59,2010-01-11 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,27
24,-20,-5,66,13,0,1,0,0,0,0,66,2010-01-11 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,28
13,-20,-5,71,13,0,1,0,0,0,0,71,2010-01-11 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,15
13,-20,-5,76,13,0,1,0,0,0,0,76,2010-01-11 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,24
13,-20,-7,81,17,0,1,0,0,0,0,81,2010-01-11 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,13
17,-22,-7,85,20,0,1,0,0,0,0,85,2010-01-11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,13
20,-22,-8,89,27,0,1,0,0,0,0,89,2010-01-11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,13
27,-23,-10,91,20,0,1,0,0,0,0,91,2010-01-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,17
20,-23,-13,93,15,0,1,0,0,0,0,93,2010-01-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,20
15,-22,-12,0,21,1,0,0,0,0,0,0,2010-01-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27
21,-22,-15,1,21,1,0,0,0,0,0,0,2010-01-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20
21,-22,-14,1,37,0,0,1,0,0,0,1,2010-01-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15
37,-22,-14,0,26,0,1,0,0,0,0,0,2010-01-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
26,-24,-18,1,15,0,0,1,0,0,0,1,2010-01-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21
15,-24,-13,3,9,0,0,1,0,0,0,3,2010-01-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37
